transaction_id,customer_id,product_id,product_name,quantity_sold,unit_price,transaction_date,store_id,inventory_level,reorder_point,reorder_quantity,supplier_id,supplier_lead_time,customer_age,customer_gender,customer_income,customer_loyalty_level,promotion_type,weather_conditions,holiday_indicator,weekday,stockout_indicator,forecasted_demand,actual_demand,sales,age_group,category_Electronics,payment_method_Credit Card,payment_method_Debit Card,payment_method_Digital Wallet,"store_location_Dallas, TX","store_location_Los Angeles, CA","store_location_Miami, FL","store_location_New York, NY",promotion_applied_True,sales_per_unit,revenue_per_product,month,quarter,season,sales_category
938,5906,737,Tablet,0.012118374306065063,-0.43644657513360663,2024-09-01 21:24:00,12,1.6509853323150767,54,172,476,6,55,0,117047.84,Gold,BOGO,Rainy,False,Thursday,False,224,174,-0.30156357847356935,50-60,False,True,False,False,False,False,True,False,True,-24.88482125219068,-0.005289022962069193,9,3,4,
939,1474,673,Fridge,-1.396994917096859,-1.5598863038787747,2024-07-23 10:07:00,13,1.3850114414342198,64,224,214,3,22,1,45396.8,Gold,BOGO,Rainy,True,Monday,True,172,360,-1.2240616998806813,18-30,True,False,True,False,True,False,False,False,True,0.8762105608977047,2.179153237767655,7,3,3,
940,1753,626,Tablet,0.716675020007527,-1.391539227780283,2024-03-11 22:38:00,9,1.5039997610388136,87,196,176,6,44,0,101666.46,Bronze,BOGO,Cloudy,False,Saturday,True,369,382,-0.8745455333587014,40-50,False,True,False,False,True,False,False,False,False,-1.2202818696673932,-0.997281403910693,3,1,2,
941,6314,204,Camera,-1.396994917096859,0.6882441403766244,2024-09-11 13:09:00,11,-1.6526903649418814,125,292,415,7,68,0,20831.93,Silver,BOGO,Sunny,True,Wednesday,True,257,441,-0.6934733321086282,60+,True,False,False,False,False,False,True,False,False,0.4964036186686762,-0.9614735658278414,9,3,4,
942,1919,311,Tablet,-0.6924382713953969,-0.06547538557389418,2024-08-28 02:13:00,16,0.7620725917395816,135,175,261,4,66,1,60756.32,Silver,Percentage Discount,Stormy,False,Sunday,True,471,349,-0.4551311949495517,60+,False,False,False,False,True,False,False,False,True,0.6572877522098459,0.0453376628057344,8,3,3,
943,5806,655,Camera,-0.6924382713953969,-0.8921453111670928,2024-03-23 11:05:00,5,1.434006631859641,136,122,323,8,37,1,115981.27,Platinum,Percentage Discount,Rainy,False,Sunday,False,382,329,-0.8453411559663068,30-40,False,False,False,False,True,False,False,False,True,1.2208180727255022,0.6177555570980503,3,1,2,
944,6873,458,Camera,-0.6924382713953969,-0.652349019543997,2024-09-05 18:02:00,5,0.3141165649928754,81,164,312,8,65,1,29359.02,Gold,BOGO,Sunny,False,Monday,True,389,357,-0.7321509954084924,60+,True,False,False,False,True,False,False,False,True,1.0573520061695414,0.4517114274395273,9,3,4,
945,7141,662,Headphones,0.716675020007527,0.28953678711151315,2024-04-14 16:53:00,15,1.2730224347475434,120,174,462,4,57,2,89654.68,Silver,BOGO,Cloudy,False,Wednesday,True,202,188,0.7124787091560348,50-60,True,False,False,False,False,True,False,False,True,0.9941447507805586,0.2075037826960588,4,2,2,Low
946,8056,426,Smartphone,0.716675020007527,-0.6086002252457904,2024-03-22 06:09:00,11,-1.4497102903222803,137,136,132,2,23,2,104334.15,Bronze,BOGO,Sunny,True,Tuesday,False,281,491,-0.13540990449630078,18-30,False,False,False,False,False,False,False,False,False,-0.18894185051249393,-0.4361685786046123,3,1,2,
947,3385,377,TV,0.012118374306065063,1.5302297182220956,2024-08-28 23:02:00,16,0.7270760271499952,87,284,428,3,40,0,90039.4,Bronze,Percentage Discount,Cloudy,False,Saturday,True,389,182,1.0909208751229946,30-40,False,False,False,False,False,False,True,False,True,90.02204813701827,0.018543896499679826,8,3,3,Low
948,5000,244,Headphones,-0.6924382713953969,-0.8678940391643695,2024-08-13 18:10:00,20,-0.45580785597802587,112,281,240,6,59,2,68539.81,Platinum,BOGO,Cloudy,False,Wednesday,False,399,286,-0.8338939173408071,50-60,False,False,False,False,False,False,False,False,False,1.204286290618151,0.6009630482333449,8,3,3,
949,9702,821,Laptop,-0.6924382713953969,-0.23028395625120743,2024-03-31 10:03:00,9,0.3561124425003791,148,291,360,3,44,2,33869.29,Gold,BOGO,Rainy,True,Tuesday,False,433,386,-0.5329251777088425,40-50,True,False,False,True,True,False,False,False,True,0.7696356480049771,0.15945742459667928,3,1,2,
950,7751,923,Tablet,1.421231665708989,0.1242278217281747,2024-03-16 14:20:00,2,-0.532800298075116,97,220,493,5,43,2,56181.98,Bronze,BOGO,Cloudy,True,Tuesday,True,357,335,1.0174206613101882,40-50,True,False,False,False,True,False,False,False,True,0.715872496974406,0.17655651400213307,3,1,2,Low
951,3950,390,Fridge,0.716675020007527,-1.1443799854828158,2024-03-14 21:15:00,15,0.8040684692470853,87,129,453,6,30,1,101820.6,Gold,BOGO,Stormy,True,Wednesday,True,291,112,-0.6412141992530863,18-30,True,False,True,False,False,False,False,True,True,-0.8947070587814709,-0.8201485489921105,3,1,2,
952,3785,687,TV,-0.6924382713953969,-1.3776711459275834,2024-03-13 11:46:00,9,-0.3438188492913493,80,275,180,9,19,2,74484.84,Platinum,BOGO,Stormy,True,Friday,True,157,203,-1.074522127946833,18-30,True,False,False,True,True,False,False,False,False,1.5517948275468127,0.9539522268374115,3,1,2,
953,3868,350,Fridge,-0.6924382713953969,1.0488678822653148,2024-05-30 12:37:00,1,0.89505953718001,132,249,458,8,62,0,100107.94,Platinum,BOGO,Cloudy,False,Saturday,True,130,491,0.07086815453784995,60+,False,False,False,True,False,False,False,False,False,-0.10234580823361615,-0.7262762633179453,5,2,2,Low
954,2293,275,Tablet,-1.396994917096859,-0.04644251550543417,2024-08-01 17:44:00,8,-0.18283465217925177,60,212,235,1,30,1,111458.12,Gold,BOGO,Rainy,True,Sunday,True,490,297,-0.8668690505663621,18-30,False,False,True,False,True,False,False,False,True,0.6205241264354999,0.06487995809828359,8,3,3,
955,7267,172,Tablet,0.012118374306065063,0.17176531880057241,2024-01-05 01:49:00,7,0.06914061286577046,114,175,434,2,42,2,116767.49,Silver,BOGO,Cloudy,False,Tuesday,False,146,328,0.1290744526336108,40-50,True,False,False,False,True,False,False,False,False,10.651135983562662,0.002081516426025931,1,1,1,Low
956,4945,418,Smartphone,0.012118374306065063,0.1727839794521241,2024-06-16 05:28:00,15,-1.099744644426416,118,186,223,4,30,1,60724.4,Platinum,BOGO,Stormy,True,Thursday,True,333,272,0.12979570458827586,18-30,True,False,True,False,False,False,False,False,False,10.710653203979271,0.0020938609370922943,6,2,3,Low
957,9153,727,Headphones,-0.6924382713953969,-1.4005642037282382,2024-07-15 12:00:00,9,-1.2677281544564307,101,155,313,2,32,1,99364.57,Silver,BOGO,Rainy,True,Friday,False,340,419,-1.0853282537237416,30-40,False,True,False,False,False,False,True,False,False,1.567400732395388,0.9698042562078518,7,3,3,
958,3344,446,Washing Machine,-0.6924382713953969,0.403984204875286,2024-03-22 13:00:00,9,1.6159887677254903,150,116,254,2,50,2,111230.18,Bronze,BOGO,Stormy,True,Thursday,True,133,346,-0.23353391311222685,40-50,True,False,False,True,False,True,False,False,False,0.337263150752212,-0.27973412449488694,3,1,2,
959,4804,653,Tablet,-1.396994917096859,-0.32696736195108433,2024-08-05 17:53:00,20,-1.0297515152472432,89,175,379,2,44,1,46988.95,Bronze,BOGO,Cloudy,True,Thursday,False,163,358,-0.9330766057264461,40-50,False,False,False,False,False,False,False,True,False,0.667916965414236,0.45677174270223375,8,3,3,
960,8555,554,Camera,0.716675020007527,0.08814578917585458,2024-03-05 06:55:00,19,0.24412343581370258,96,193,275,8,63,0,22549.66,Silver,BOGO,Rainy,False,Friday,True,242,122,0.5223550067673016,60+,True,False,False,True,False,False,False,False,False,0.7288589558511688,0.06317188522118485,3,1,2,Low
961,5161,151,Headphones,-0.6924382713953969,-0.26473970600894536,2024-06-17 14:34:00,20,0.7200767142320779,126,248,138,6,37,0,27018.71,Bronze,BOGO,Stormy,False,Sunday,True,321,198,-0.5491891983941507,30-40,False,True,False,False,False,False,False,True,True,0.7931236921486565,0.18331590439855971,6,2,3,
962,8529,233,Headphones,0.716675020007527,-1.2906024670791916,2024-05-25 00:42:00,17,0.5590925171199803,84,194,327,2,50,2,86842.4,Bronze,BOGO,Stormy,True,Friday,False,329,276,-0.7792559183891776,40-50,True,True,False,False,True,False,False,False,True,-1.0873211659881676,-0.9249425489157433,5,2,2,
963,5183,129,Tablet,0.012118374306065063,0.9122422562809235,2024-08-04 23:09:00,15,1.7139791485763323,108,190,370,8,43,0,101047.22,Platinum,BOGO,Stormy,False,Thursday,True,172,178,0.6533613559596447,40-50,True,False,True,False,False,False,True,False,True,53.914934417617985,0.011054893119421564,8,3,3,Low
964,1153,582,Laptop,0.012118374306065063,1.1839387104131283,2024-07-06 02:49:00,1,0.8810609113441754,119,103,182,4,39,1,35696.91,Bronze,BOGO,Sunny,False,Wednesday,False,302,508,0.8457331711661343,30-40,False,False,False,False,False,False,False,False,True,69.78932568066145,0.014347412448226259,7,3,3,Low
965,8622,791,Smartphone,1.421231665708989,-0.3229463330633815,2024-03-17 09:55:00,20,1.0350457955383556,56,243,456,4,19,1,83681.21,Platinum,BOGO,Sunny,True,Saturday,False,261,371,0.48972573705217093,18-30,False,True,False,False,False,False,False,False,False,0.34457840257018807,-0.4589815548742796,3,1,2,Low
966,5712,151,Camera,0.716675020007527,0.16972799749746986,2024-07-12 01:45:00,8,0.9650526663591829,57,113,330,6,21,2,90385.55,Silver,Percentage Discount,Rainy,False,Thursday,False,472,435,0.5993729055519824,18-30,True,False,True,False,False,True,False,False,True,0.8363245387647072,0.12163981600233671,7,3,3,Low
967,9955,208,Fridge,-0.6924382713953969,1.1801142651599352,2024-06-12 10:53:00,8,-0.4698064818138604,110,112,448,9,46,2,119141.03,Silver,Percentage Discount,Sunny,False,Thursday,True,340,269,0.1328199013806424,40-50,False,False,True,False,False,False,True,False,False,-0.19181478966057816,-0.8171562818163947,6,2,3,Low
968,3588,492,Smartphone,-0.6924382713953969,-1.242099923073745,2024-01-19 05:47:00,20,1.6649839581509112,130,137,285,4,36,1,103389.03,Silver,BOGO,Stormy,False,Wednesday,False,409,407,-1.0105289428230009,30-40,True,False,False,True,False,True,False,False,True,1.4593776580063804,0.8600775236335395,1,1,1,
969,2210,155,Camera,-1.396994917096859,-0.24881643161364225,2024-03-21 08:04:00,4,1.5809922031359038,123,260,481,7,34,1,30508.93,Gold,BOGO,Stormy,False,Wednesday,True,197,105,-0.9146319577863906,30-40,True,False,True,False,False,False,False,False,True,0.6547138766167577,0.3475952902544364,3,1,2,
970,8237,188,Fridge,1.421231665708989,0.27520405303179024,2024-09-12 17:24:00,8,0.9370554146875136,72,258,353,3,31,1,89065.97,Bronze,Percentage Discount,Sunny,False,Monday,False,355,337,1.1955825476554738,30-40,True,False,True,False,False,False,True,False,True,0.8412298828559038,0.3911287147002362,9,3,4,Low
971,6661,536,Washing Machine,-0.6924382713953969,-1.0499662271995536,2024-05-14 09:39:00,13,0.34211381666454455,144,104,342,5,38,0,25277.94,Bronze,BOGO,Cloudy,False,Sunday,True,190,303,-0.9198367818335044,30-40,True,False,True,False,True,False,False,False,False,1.3284025736761422,0.7270367993856055,5,2,2,
972,5901,501,Smartphone,-0.6924382713953969,1.4820667277671662,2024-05-29 11:54:00,20,0.9370554146875136,84,209,203,10,29,2,59722.44,Bronze,BOGO,Stormy,False,Friday,True,464,272,0.2753494104568708,18-30,True,False,True,False,False,False,False,True,False,-0.3976519234010398,-1.026239723067729,5,2,2,Low
973,7951,283,Headphones,0.012118374306065063,0.7745979696449805,2024-08-29 18:31:00,10,-1.099744644426416,146,284,130,3,69,2,94014.99,Platinum,BOGO,Cloudy,True,Monday,True,476,395,0.5559037672784384,60+,True,False,True,False,False,True,False,False,True,45.87280052904596,0.009386868132875897,8,3,3,Low
974,5097,821,Laptop,0.012118374306065063,-0.44232621292940316,2024-06-02 18:26:00,3,-0.3998133526346876,104,249,490,2,38,1,22297.53,Silver,BOGO,Sunny,True,Monday,True,153,479,-0.30572659414172265,30-40,False,False,True,False,False,True,False,False,False,-25.228350471788207,-0.005360274613662744,6,2,3,
975,8484,710,Smartphone,0.012118374306065063,-0.8222151510000655,2024-08-14 00:11:00,6,1.1190375505533632,77,189,298,6,59,0,113776.7,Bronze,BOGO,Cloudy,True,Monday,False,383,272,-0.5747029590594592,50-60,False,True,False,False,False,True,False,False,True,-47.42409704013096,-0.0099639109599366,8,3,3,
976,5949,706,Smartphone,0.716675020007527,0.7231645423613858,2024-07-17 00:20:00,13,-1.7226834941210543,101,178,134,2,18,0,59980.81,Bronze,BOGO,Stormy,True,Monday,True,477,252,1.1218461343721335,18-30,False,False,False,False,False,False,True,False,True,1.565348453697118,0.5182739628655804,7,3,3,Low
977,4263,744,Smartphone,-1.396994917096859,-1.0560603198693608,2024-09-01 21:15:00,10,1.531997012710483,102,220,233,6,22,1,84931.23,Platinum,BOGO,Sunny,False,Sunday,False,344,379,-1.105152137857805,18-30,False,True,False,False,False,False,False,False,True,0.7910924544768266,1.47531089900518,9,3,4,
978,7302,956,Fridge,0.012118374306065063,-0.3309526483597854,2024-05-18 14:15:00,3,-1.3587192223893554,126,150,300,7,54,1,92037.72,Bronze,BOGO,Stormy,False,Monday,True,476,119,-0.22686971376503096,50-60,True,False,False,True,False,True,False,False,True,-18.721134372907272,-0.004010608070407409,5,2,2,
979,8916,806,Headphones,1.421231665708989,-1.5557223050750648,2024-06-23 22:40:00,1,0.3001179391570408,116,180,115,10,23,1,60870.34,Platinum,BOGO,Rainy,False,Saturday,True,348,119,-0.9650310198114811,18-30,False,False,False,False,False,False,False,False,True,-0.679010356365843,-2.211041803022462,6,2,3,
980,2747,816,Laptop,1.421231665708989,-1.0593307566980261,2024-06-15 21:29:00,13,1.0210471697025212,80,208,140,5,44,2,38114.92,Silver,BOGO,Cloudy,True,Wednesday,False,433,393,-0.3792563328883459,40-50,True,False,True,False,False,False,False,False,True,-0.26685046642213106,-1.5055544158786993,6,2,3,
981,4886,556,Camera,0.716675020007527,-1.0949302657838214,2024-02-05 14:20:00,1,-0.7567783114484691,111,165,352,5,41,2,57664.94,Silver,BOGO,Sunny,True,Monday,True,227,271,-0.5945310610412108,40-50,False,False,False,False,False,True,False,False,True,-0.82956855540321,-0.7847091701374671,2,1,1,
982,7248,731,TV,1.421231665708989,0.010405897346933254,2024-08-17 22:04:00,8,-1.4637089161581147,94,134,442,4,32,0,47124.63,Bronze,BOGO,Sunny,True,Tuesday,True,279,199,0.8831033016826878,30-40,False,True,False,False,False,False,False,False,True,0.6213647802746831,0.014789190819578697,8,3,3,Low
983,6881,464,Fridge,1.421231665708989,1.3070536793348382,2024-03-13 09:54:00,6,-1.2257322769489272,96,214,230,9,43,0,38060.41,Platinum,BOGO,Sunny,True,Saturday,True,415,386,2.413232996732662,40-50,True,True,False,False,False,False,True,False,True,1.6979870734366223,1.8576260778521148,3,1,2,Low
984,5847,419,Washing Machine,1.421231665708989,1.6643533706763611,2024-07-15 19:10:00,14,0.5100973266945593,131,276,492,8,34,2,21855.98,Gold,BOGO,Stormy,False,Monday,False,284,452,2.83487014087344,30-40,False,False,True,False,False,False,False,False,False,1.9946573167994044,2.365431713334735,7,3,3,Low
985,5837,440,Smartphone,0.012118374306065063,0.669693793774689,2024-07-27 01:43:00,15,-0.1268401488359135,133,135,144,9,47,2,24715.67,Bronze,BOGO,Stormy,True,Saturday,True,450,350,0.48162746949102164,40-50,False,False,True,False,False,False,True,False,False,39.743570987898465,0.008115600063410427,7,3,3,Low
986,1359,937,Washing Machine,-1.396994917096859,-0.5717854718739334,2024-08-15 22:27:00,12,-1.666688990777716,96,251,404,8,19,2,39491.89,Platinum,BOGO,Stormy,True,Wednesday,True,104,240,-0.9908569012057089,18-30,False,False,False,False,False,False,False,True,True,0.7092773846771334,0.798781397877714,8,3,3,
987,7484,302,Camera,0.012118374306065063,0.6835976181063902,2024-01-26 06:21:00,8,-0.28782434594801104,132,165,293,2,69,2,98372.94,Platinum,BOGO,Cloudy,False,Thursday,False,359,418,0.4914719259950439,60+,True,False,False,False,False,False,False,True,False,40.5559288384969,0.008284091810947757,1,1,1,Low
988,5497,830,Washing Machine,0.716675020007527,0.6135781017418582,2024-04-05 05:57:00,3,-0.3998133526346876,52,152,256,8,43,2,26776.41,Silver,Percentage Discount,Cloudy,False,Thursday,True,241,398,1.0183907662784508,40-50,True,False,False,True,False,True,False,False,False,1.4209938086969391,0.4397360983420267,4,2,2,Low
989,1132,876,Headphones,-1.396994917096859,1.4507563161615868,2024-02-03 15:05:00,18,-1.3937157869789418,85,205,113,2,59,2,23477.41,Bronze,BOGO,Cloudy,False,Friday,True,462,500,-0.5135104248005247,50-60,True,False,True,False,False,True,False,False,True,0.3675821712133839,-2.0266991996239003,2,1,1,
990,1803,786,Headphones,-0.6924382713953969,-1.258416364738068,2024-02-09 02:13:00,2,0.23712412289578527,93,261,471,4,45,0,79148.4,Bronze,BOGO,Sunny,True,Wednesday,False,456,335,-1.018230732701469,40-50,False,False,True,False,False,False,False,True,True,1.4705003677072,0.8713756522949071,2,1,1,
991,9138,928,Fridge,-1.396994917096859,-0.7349856309961653,2024-04-02 11:10:00,12,1.0000492309487692,119,123,130,6,57,1,48123.72,Platinum,BOGO,Cloudy,True,Friday,False,405,94,-1.0293742862934252,50-60,False,False,False,True,True,False,False,False,True,0.7368489846996736,1.0267711906408705,4,2,2,
992,5689,646,TV,0.012118374306065063,-1.4066404251585447,2024-06-20 11:30:00,16,-0.6027934272542889,81,109,131,10,45,0,41435.97,Platinum,Percentage Discount,Stormy,False,Friday,True,214,241,-0.9884991243480618,40-50,False,False,True,False,False,False,False,False,True,-81.57027497106876,-0.017046195186113746,6,2,3,
993,4770,180,Headphones,1.421231665708989,-0.731607966730495,2024-07-11 20:55:00,13,0.6290856462991532,119,300,472,4,69,1,78511.37,Gold,BOGO,Sunny,True,Sunday,False,294,332,0.007478121633416106,60+,False,False,False,True,False,False,False,False,True,0.005261718982095438,-1.039784409202348,7,3,3,Low
994,6772,873,Tablet,0.716675020007527,-1.20512432854638,2024-04-29 19:02:00,8,-0.952759073150153,113,256,401,6,58,1,94704.12,Bronze,BOGO,Rainy,True,Thursday,False,247,121,-0.698560056420475,50-60,True,False,False,False,False,False,False,False,True,-0.974723601239985,-0.8636825022725344,4,2,2,
995,4588,882,Headphones,1.421231665708989,-0.3327933860283782,2024-07-25 17:32:00,3,-0.3088222847017629,96,106,179,9,67,2,119318.06,Gold,BOGO,Sunny,False,Sunday,True,321,456,0.47810556667145915,60+,True,False,True,False,False,True,False,False,True,0.33640227572114617,-0.4729764983620465,7,3,3,Low
996,4115,576,Fridge,0.012118374306065063,-0.06556474177139882,2024-07-05 10:37:00,2,-1.6526903649418814,54,244,267,10,61,0,20422.58,Platinum,BOGO,Sunny,True,Friday,True,294,203,-0.03896459926023777,60+,True,False,True,False,False,True,False,False,False,-3.215332211742014,-0.0007945380820663103,7,3,3,
997,5106,681,Camera,-1.396994917096859,-1.3804233168107223,2024-06-11 22:02:00,3,0.7550732788216643,51,233,311,2,48,1,54403.72,Gold,Percentage Discount,Stormy,True,Thursday,False,412,458,-1.181706073396795,40-50,True,True,False,False,False,False,True,False,False,0.8458914624059887,1.9284443570265661,6,2,3,
998,3240,234,Tablet,1.421231665708989,-1.476981623834093,2024-05-03 21:34:00,1,0.12513511620910875,144,140,446,1,49,2,63556.52,Gold,BOGO,Rainy,True,Wednesday,True,307,234,-0.8721118352426688,40-50,True,False,True,False,False,True,False,False,True,-0.6136310189849388,-2.0991330534632953,5,2,2,
999,2591,195,Tablet,0.012118374306065063,-0.6253813191371368,2024-04-25 12:19:00,18,-0.00785182923131966,113,166,361,6,50,1,73110.14,Silver,BOGO,Rainy,False,Monday,True,119,91,-0.435336835749305,40-50,True,True,False,False,True,False,False,False,True,-35.92369939682631,-0.007578604909324554,4,2,2,
